StateFIPSCode,CountyFIPSCode,County Name/State Abbreviation,Period,UnemploymentRate(%)
13,299,"Ware County, GA",Jun-20,5.9 
13,301,"Warren County, GA",Jun-20,6.9 
13,303,"Washington County, GA",Jun-20,6.7 
13,305,"Wayne County, GA",Jun-20,6.1 
13,307,"Webster County, GA",Jun-20,6.1 
13,309,"Wheeler County, GA",Jun-20,7.4 
13,311,"White County, GA",Jun-20,4.8 
13,313,"Whitfield County, GA",Jun-20,7.5 
13,315,"Wilcox County, GA",Jun-20,6.0 
13,317,"Wilkes County, GA",Jun-20,6.8 
13,319,"Wilkinson County, GA",Jun-20,5.7 
13,321,"Worth County, GA",Jun-20,5.8 
15,001,"Hawaii County, HI",Jun-20,13.2 
15,003,"Honolulu County/city, HI",Jun-20,12.2 
15,007,"Kauai County, HI",Jun-20,19.4 
15,009,"Maui County, HI",Jun-20,21.6 
16,001,"Ada County, ID",Jun-20,5.7 
16,003,"Adams County, ID",Jun-20,7.7 
16,005,"Bannock County, ID",Jun-20,5.0 
16,007,"Bear Lake County, ID",Jun-20,3.8 
16,009,"Benewah County, ID",Jun-20,6.5 
16,011,"Bingham County, ID",Jun-20,3.7 
16,013,"Blaine County, ID",Jun-20,8.7 
16,015,"Boise County, ID",Jun-20,8.1 
16,017,"Bonner County, ID",Jun-20,7.5 
16,019,"Bonneville County, ID",Jun-20,3.8 
16,021,"Boundary County, ID",Jun-20,5.5 
16,023,"Butte County, ID",Jun-20,3.2 
16,025,"Camas County, ID",Jun-20,4.7 
16,027,"Canyon County, ID",Jun-20,6.0 
16,029,"Caribou County, ID",Jun-20,3.3 
16,031,"Cassia County, ID",Jun-20,3.7 
16,033,"Clark County, ID",Jun-20,3.6 
16,035,"Clearwater County, ID",Jun-20,7.7 
16,037,"Custer County, ID",Jun-20,3.9 
16,039,"Elmore County, ID",Jun-20,4.8 
16,041,"Franklin County, ID",Jun-20,3.8 
16,043,"Fremont County, ID",Jun-20,3.3 
16,045,"Gem County, ID",Jun-20,5.9 
16,047,"Gooding County, ID",Jun-20,3.6 
16,049,"Idaho County, ID",Jun-20,6.3 
16,051,"Jefferson County, ID",Jun-20,3.3 
16,053,"Jerome County, ID",Jun-20,3.7 
16,055,"Kootenai County, ID",Jun-20,6.9 
16,057,"Latah County, ID",Jun-20,5.2 
16,059,"Lemhi County, ID",Jun-20,6.2 
16,061,"Lewis County, ID",Jun-20,6.8 
16,063,"Lincoln County, ID",Jun-20,5.2 
16,065,"Madison County, ID",Jun-20,2.9 
16,067,"Minidoka County, ID",Jun-20,3.9 
16,069,"Nez Perce County, ID",Jun-20,5.1 
16,071,"Oneida County, ID",Jun-20,5.4 
16,073,"Owyhee County, ID",Jun-20,5.6 
16,075,"Payette County, ID",Jun-20,5.5 
16,077,"Power County, ID",Jun-20,4.1 
16,079,"Shoshone County, ID",Jun-20,9.4 
16,081,"Teton County, ID",Jun-20,6.3 
16,083,"Twin Falls County, ID",Jun-20,5.4 
16,085,"Valley County, ID",Jun-20,6.8 
16,087,"Washington County, ID",Jun-20,5.6 
17,001,"Adams County, IL",Jun-20,8.8 
17,003,"Alexander County, IL",Jun-20,14.1 
17,005,"Bond County, IL",Jun-20,10.7 
17,007,"Boone County, IL",Jun-20,15.5 
17,009,"Brown County, IL",Jun-20,6.1 
17,011,"Bureau County, IL",Jun-20,9.9 
17,013,"Calhoun County, IL",Jun-20,12.0 
17,015,"Carroll County, IL",Jun-20,9.7 
17,017,"Cass County, IL",Jun-20,9.4 
17,019,"Champaign County, IL",Jun-20,10.4 
17,021,"Christian County, IL",Jun-20,11.0 
17,023,"Clark County, IL",Jun-20,10.7 
17,025,"Clay County, IL",Jun-20,12.1 
17,027,"Clinton County, IL",Jun-20,8.5 
17,029,"Coles County, IL",Jun-20,11.6 
17,031,"Cook County, IL",Jun-20,17.4 
17,033,"Crawford County, IL",Jun-20,9.4 
17,035,"Cumberland County, IL",Jun-20,8.2 
17,037,"DeKalb County, IL",Jun-20,12.2 
17,039,"De Witt County, IL",Jun-20,9.4 
17,041,"Douglas County, IL",Jun-20,8.5 
17,043,"DuPage County, IL",Jun-20,13.0 
17,045,"Edgar County, IL",Jun-20,9.1 
17,047,"Edwards County, IL",Jun-20,9.2 
17,049,"Effingham County, IL",Jun-20,10.1 
17,051,"Fayette County, IL",Jun-20,10.4 
17,053,"Ford County, IL",Jun-20,9.5 
17,055,"Franklin County, IL",Jun-20,14.4 
17,057,"Fulton County, IL",Jun-20,12.0 
17,059,"Gallatin County, IL",Jun-20,11.3 
17,061,"Greene County, IL",Jun-20,8.7 
17,063,"Grundy County, IL",Jun-20,13.9 
17,065,"Hamilton County, IL",Jun-20,9.0 
17,067,"Hancock County, IL",Jun-20,8.8 
17,069,"Hardin County, IL",Jun-20,13.5 
17,071,"Henderson County, IL",Jun-20,10.4 
17,073,"Henry County, IL",Jun-20,10.7 
17,075,"Iroquois County, IL",Jun-20,7.8 
17,077,"Jackson County, IL",Jun-20,11.9 
17,079,"Jasper County, IL",Jun-20,8.1 
17,081,"Jefferson County, IL",Jun-20,13.4 
17,083,"Jersey County, IL",Jun-20,11.4 
17,085,"Jo Daviess County, IL",Jun-20,11.1 
17,087,"Johnson County, IL",Jun-20,12.7 
17,089,"Kane County, IL",Jun-20,13.3 
17,091,"Kankakee County, IL",Jun-20,12.0 
17,093,"Kendall County, IL",Jun-20,13.8 
17,095,"Knox County, IL",Jun-20,11.9 
17,097,"Lake County, IL",Jun-20,11.5 
17,099,"LaSalle County, IL",Jun-20,13.6 
17,101,"Lawrence County, IL",Jun-20,10.8 
17,103,"Lee County, IL",Jun-20,9.9 
17,105,"Livingston County, IL",Jun-20,10.7 
17,107,"Logan County, IL",Jun-20,9.6 
17,109,"McDonough County, IL",Jun-20,11.1 
17,111,"McHenry County, IL",Jun-20,13.3 
17,113,"McLean County, IL",Jun-20,10.6 
17,115,"Macon County, IL",Jun-20,14.4 
17,117,"Macoupin County, IL",Jun-20,10.3 
17,119,"Madison County, IL",Jun-20,12.1 
17,121,"Marion County, IL",Jun-20,12.3 
17,123,"Marshall County, IL",Jun-20,10.5 
17,125,"Mason County, IL",Jun-20,10.7 
17,127,"Massac County, IL",Jun-20,16.1 
17,129,"Menard County, IL",Jun-20,8.7 
17,131,"Mercer County, IL",Jun-20,10.8 
17,133,"Monroe County, IL",Jun-20,8.9 
17,135,"Montgomery County, IL",Jun-20,12.3 
17,137,"Morgan County, IL",Jun-20,9.3 
17,139,"Moultrie County, IL",Jun-20,7.2 
17,141,"Ogle County, IL",Jun-20,11.2 
17,143,"Peoria County, IL",Jun-20,15.4 
17,145,"Perry County, IL",Jun-20,12.4 
17,147,"Piatt County, IL",Jun-20,8.0 
17,149,"Pike County, IL",Jun-20,8.0 
17,151,"Pope County, IL",Jun-20,12.4 
17,153,"Pulaski County, IL",Jun-20,14.6 
17,155,"Putnam County, IL",Jun-20,10.8 
17,157,"Randolph County, IL",Jun-20,9.8 
17,159,"Richland County, IL",Jun-20,9.2 
17,161,"Rock Island County, IL",Jun-20,13.2 
17,163,"St. Clair County, IL",Jun-20,14.0 
17,165,"Saline County, IL",Jun-20,13.7 
17,167,"Sangamon County, IL",Jun-20,11.9 
17,169,"Schuyler County, IL",Jun-20,8.4 
17,171,"Scott County, IL",Jun-20,7.7 
17,173,"Shelby County, IL",Jun-20,9.0 
17,175,"Stark County, IL",Jun-20,9.8 
17,177,"Stephenson County, IL",Jun-20,9.5 
17,179,"Tazewell County, IL",Jun-20,12.4 
17,181,"Union County, IL",Jun-20,11.2 
17,183,"Vermilion County, IL",Jun-20,12.3 
17,185,"Wabash County, IL",Jun-20,9.8 
17,187,"Warren County, IL",Jun-20,8.8 
17,189,"Washington County, IL",Jun-20,7.1 
17,191,"Wayne County, IL",Jun-20,10.6 
17,193,"White County, IL",Jun-20,9.6 
17,195,"Whiteside County, IL",Jun-20,11.6 
17,197,"Will County, IL",Jun-20,15.1 
17,199,"Williamson County, IL",Jun-20,12.7 
17,201,"Winnebago County, IL",Jun-20,16.0 
17,203,"Woodford County, IL",Jun-20,9.3 
18,001,"Adams County, IN",Jun-20,7.7 
18,003,"Allen County, IN",Jun-20,11.7 
18,005,"Bartholomew County, IN",Jun-20,10.6 
18,007,"Benton County, IN",Jun-20,7.6 
18,009,"Blackford County, IN",Jun-20,12.8 
18,011,"Boone County, IN",Jun-20,7.1 
18,013,"Brown County, IN",Jun-20,10.7 
18,015,"Carroll County, IN",Jun-20,8.5 
18,017,"Cass County, IN",Jun-20,10.6 
18,019,"Clark County, IN",Jun-20,11.8 
18,021,"Clay County, IN",Jun-20,9.6 
18,023,"Clinton County, IN",Jun-20,9.0 
18,025,"Crawford County, IN",Jun-20,10.5 
18,027,"Daviess County, IN",Jun-20,5.7 
18,029,"Dearborn County, IN",Jun-20,11.2 
18,031,"Decatur County, IN",Jun-20,10.7 
18,033,"DeKalb County, IN",Jun-20,9.9 
18,035,"Delaware County, IN",Jun-20,11.2 
18,037,"Dubois County, IN",Jun-20,7.1 
18,039,"Elkhart County, IN",Jun-20,10.7 
18,041,"Fayette County, IN",Jun-20,15.2 
18,043,"Floyd County, IN",Jun-20,10.7 
18,045,"Fountain County, IN",Jun-20,9.7 
18,047,"Franklin County, IN",Jun-20,8.3 
18,049,"Fulton County, IN",Jun-20,10.3 
18,051,"Gibson County, IN",Jun-20,9.0 
18,053,"Grant County, IN",Jun-20,10.0 
18,055,"Greene County, IN",Jun-20,9.2 
18,057,"Hamilton County, IN",Jun-20,7.7 
18,059,"Hancock County, IN",Jun-20,9.1 
18,061,"Harrison County, IN",Jun-20,10.2 
18,063,"Hendricks County, IN",Jun-20,8.5 
18,065,"Henry County, IN",Jun-20,10.0 
18,067,"Howard County, IN",Jun-20,16.6 
18,069,"Huntington County, IN",Jun-20,9.8 
18,071,"Jackson County, IN",Jun-20,11.0 
18,073,"Jasper County, IN",Jun-20,10.4 
18,075,"Jay County, IN",Jun-20,9.6 
18,077,"Jefferson County, IN",Jun-20,10.4 
18,079,"Jennings County, IN",Jun-20,10.4 
18,081,"Johnson County, IN",Jun-20,9.2 
18,083,"Knox County, IN",Jun-20,9.1 
18,085,"Kosciusko County, IN",Jun-20,9.0 
18,087,"LaGrange County, IN",Jun-20,7.9 
18,089,"Lake County, IN",Jun-20,15.6 
18,091,"LaPorte County, IN",Jun-20,15.5 
18,093,"Lawrence County, IN",Jun-20,9.9 
18,095,"Madison County, IN",Jun-20,11.9 
18,097,"Marion County, IN",Jun-20,12.5 
18,099,"Marshall County, IN",Jun-20,11.1 
18,101,"Martin County, IN",Jun-20,6.5 
18,103,"Miami County, IN",Jun-20,12.5 
18,105,"Monroe County, IN",Jun-20,9.2 
18,107,"Montgomery County, IN",Jun-20,8.5 
18,109,"Morgan County, IN",Jun-20,8.4 
18,111,"Newton County, IN",Jun-20,10.2 
18,113,"Noble County, IN",Jun-20,11.8 
18,115,"Ohio County, IN",Jun-20,14.2 
18,117,"Orange County, IN",Jun-20,19.8 
18,119,"Owen County, IN",Jun-20,9.6 
18,121,"Parke County, IN",Jun-20,8.3 
18,123,"Perry County, IN",Jun-20,10.3 
18,125,"Pike County, IN",Jun-20,9.1 
18,127,"Porter County, IN",Jun-20,13.2 
18,129,"Posey County, IN",Jun-20,7.4 
18,131,"Pulaski County, IN",Jun-20,10.1 
18,133,"Putnam County, IN",Jun-20,9.9 
18,135,"Randolph County, IN",Jun-20,9.5 
18,137,"Ripley County, IN",Jun-20,10.0 
18,139,"Rush County, IN",Jun-20,9.8 
18,141,"St. Joseph County, IN",Jun-20,13.3 
18,143,"Scott County, IN",Jun-20,12.7 
18,145,"Shelby County, IN",Jun-20,12.1 
18,147,"Spencer County, IN",Jun-20,7.8 
18,149,"Starke County, IN",Jun-20,12.3 
18,151,"Steuben County, IN",Jun-20,8.9 
18,153,"Sullivan County, IN",Jun-20,10.1 
18,155,"Switzerland County, IN",Jun-20,14.8 
18,157,"Tippecanoe County, IN",Jun-20,9.6 
18,159,"Tipton County, IN",Jun-20,9.7 
18,161,"Union County, IN",Jun-20,8.3 
18,163,"Vanderburgh County, IN",Jun-20,10.9 
18,165,"Vermillion County, IN",Jun-20,10.4 
18,167,"Vigo County, IN",Jun-20,11.8 
18,169,"Wabash County, IN",Jun-20,9.5 
18,171,"Warren County, IN",Jun-20,8.0 
18,173,"Warrick County, IN",Jun-20,8.1 
18,175,"Washington County, IN",Jun-20,10.7 
18,177,"Wayne County, IN",Jun-20,10.3 
18,179,"Wells County, IN",Jun-20,8.2 
18,181,"White County, IN",Jun-20,8.1 
18,183,"Whitley County, IN",Jun-20,8.6 
19,001,"Adair County, IA",Jun-20,5.9 
19,003,"Adams County, IA",Jun-20,5.7 
19,005,"Allamakee County, IA",Jun-20,6.7 
19,007,"Appanoose County, IA",Jun-20,8.5 
19,009,"Audubon County, IA",Jun-20,5.0 
19,011,"Benton County, IA",Jun-20,7.3 
19,013,"Black Hawk County, IA",Jun-20,9.5 
19,015,"Boone County, IA",Jun-20,6.4 
19,017,"Bremer County, IA",Jun-20,6.0 
19,019,"Buchanan County, IA",Jun-20,6.6 
19,021,"Buena Vista County, IA",Jun-20,6.6 
19,023,"Butler County, IA",Jun-20,6.6 
19,025,"Calhoun County, IA",Jun-20,6.5 
19,027,"Carroll County, IA",Jun-20,6.5 
19,029,"Cass County, IA",Jun-20,5.7 
19,031,"Cedar County, IA",Jun-20,6.1 
19,033,"Cerro Gordo County, IA",Jun-20,8.0 
19,035,"Cherokee County, IA",Jun-20,5.8 
19,037,"Chickasaw County, IA",Jun-20,5.7 
19,039,"Clarke County, IA",Jun-20,8.6 
19,041,"Clay County, IA",Jun-20,6.1 
19,043,"Clayton County, IA",Jun-20,7.2 
19,045,"Clinton County, IA",Jun-20,9.9 
19,047,"Crawford County, IA",Jun-20,7.1 
19,049,"Dallas County, IA",Jun-20,6.1 
19,051,"Davis County, IA",Jun-20,5.9 
19,053,"Decatur County, IA",Jun-20,7.1 
19,055,"Delaware County, IA",Jun-20,5.9 
19,057,"Des Moines County, IA",Jun-20,11.5 
19,059,"Dickinson County, IA",Jun-20,7.2 
19,061,"Dubuque County, IA",Jun-20,9.1 
19,063,"Emmet County, IA",Jun-20,9.6 
19,065,"Fayette County, IA",Jun-20,7.7 
19,067,"Floyd County, IA",Jun-20,8.0 
19,069,"Franklin County, IA",Jun-20,5.6 
19,071,"Fremont County, IA",Jun-20,5.4 
19,073,"Greene County, IA",Jun-20,7.2 
19,075,"Grundy County, IA",Jun-20,6.4 
19,077,"Guthrie County, IA",Jun-20,7.6 
19,079,"Hamilton County, IA",Jun-20,7.0 
19,081,"Hancock County, IA",Jun-20,7.4 
19,083,"Hardin County, IA",Jun-20,6.8 
19,085,"Harrison County, IA",Jun-20,6.5 
19,087,"Henry County, IA",Jun-20,8.3 
19,089,"Howard County, IA",Jun-20,5.3 
19,091,"Humboldt County, IA",Jun-20,6.5 
19,093,"Ida County, IA",Jun-20,5.1 
19,095,"Iowa County, IA",Jun-20,6.1 
19,097,"Jackson County, IA",Jun-20,9.5 
19,099,"Jasper County, IA",Jun-20,8.1 
19,101,"Jefferson County, IA",Jun-20,9.7 
19,103,"Johnson County, IA",Jun-20,7.9 
19,105,"Jones County, IA",Jun-20,8.2 
19,107,"Keokuk County, IA",Jun-20,6.9 
19,109,"Kossuth County, IA",Jun-20,5.5 
19,111,"Lee County, IA",Jun-20,9.2 
19,113,"Linn County, IA",Jun-20,9.9 
19,115,"Louisa County, IA",Jun-20,6.7 
19,117,"Lucas County, IA",Jun-20,5.8 
19,119,"Lyon County, IA",Jun-20,3.4 
19,121,"Madison County, IA",Jun-20,8.8 
19,123,"Mahaska County, IA",Jun-20,7.8 
19,125,"Marion County, IA",Jun-20,6.6 
19,127,"Marshall County, IA",Jun-20,9.5 
19,129,"Mills County, IA",Jun-20,6.5 
19,131,"Mitchell County, IA",Jun-20,4.1 
19,133,"Monona County, IA",Jun-20,6.6 
19,135,"Monroe County, IA",Jun-20,8.1 
19,137,"Montgomery County, IA",Jun-20,8.0 
19,139,"Muscatine County, IA",Jun-20,9.2 
19,141,"O'Brien County, IA",Jun-20,5.1 
19,143,"Osceola County, IA",Jun-20,4.6 
19,145,"Page County, IA",Jun-20,9.6 
19,147,"Palo Alto County, IA",Jun-20,6.8 
19,149,"Plymouth County, IA",Jun-20,5.5 
19,151,"Pocahontas County, IA",Jun-20,5.3 
19,153,"Polk County, IA",Jun-20,10.0 
19,155,"Pottawattamie County, IA",Jun-20,8.9 
19,157,"Poweshiek County, IA",Jun-20,7.3 
19,159,"Ringgold County, IA",Jun-20,6.9 
19,161,"Sac County, IA",Jun-20,5.3 
19,163,"Scott County, IA",Jun-20,10.3 
19,165,"Shelby County, IA",Jun-20,4.9 
19,167,"Sioux County, IA",Jun-20,3.9 
19,169,"Story County, IA",Jun-20,6.3 
19,171,"Tama County, IA",Jun-20,6.5 
19,173,"Taylor County, IA",Jun-20,8.5 
19,175,"Union County, IA",Jun-20,9.4 
19,177,"Van Buren County, IA",Jun-20,7.7 
19,179,"Wapello County, IA",Jun-20,9.4 
19,181,"Warren County, IA",Jun-20,7.2 
19,183,"Washington County, IA",Jun-20,5.5 
19,185,"Wayne County, IA",Jun-20,7.3 
19,187,"Webster County, IA",Jun-20,8.1 
19,189,"Winnebago County, IA",Jun-20,10.4 
19,191,"Winneshiek County, IA",Jun-20,8.2 
19,193,"Woodbury County, IA",Jun-20,8.5 
19,195,"Worth County, IA",Jun-20,8.1 
19,197,"Wright County, IA",Jun-20,6.0 
20,001,"Allen County, KS",Jun-20,7.2 
20,003,"Anderson County, KS",Jun-20,5.0 
20,005,"Atchison County, KS",Jun-20,8.6 
20,007,"Barber County, KS",Jun-20,4.0 
20,009,"Barton County, KS",Jun-20,5.1 
20,011,"Bourbon County, KS",Jun-20,6.4 
20,013,"Brown County, KS",Jun-20,5.1 
20,015,"Butler County, KS",Jun-20,8.4 
20,017,"Chase County, KS",Jun-20,5.6 
20,019,"Chautauqua County, KS",Jun-20,7.9 
20,021,"Cherokee County, KS",Jun-20,6.8 
20,023,"Cheyenne County, KS",Jun-20,2.3 
20,025,"Clark County, KS",Jun-20,1.9 
20,027,"Clay County, KS",Jun-20,5.7 
20,029,"Cloud County, KS",Jun-20,4.8 
20,031,"Coffey County, KS",Jun-20,6.4 
20,033,"Comanche County, KS",Jun-20,4.6 
20,035,"Cowley County, KS",Jun-20,8.6 
20,037,"Crawford County, KS",Jun-20,6.7 
20,039,"Decatur County, KS",Jun-20,4.2 
20,041,"Dickinson County, KS",Jun-20,5.9 
20,043,"Doniphan County, KS",Jun-20,6.1 
20,045,"Douglas County, KS",Jun-20,8.3 
20,047,"Edwards County, KS",Jun-20,3.9 
20,049,"Elk County, KS",Jun-20,5.6 
20,051,"Ellis County, KS",Jun-20,4.0 
20,053,"Ellsworth County, KS",Jun-20,3.5 
20,055,"Finney County, KS",Jun-20,4.2 
20,057,"Ford County, KS",Jun-20,4.1 
20,059,"Franklin County, KS",Jun-20,6.7 
20,061,"Geary County, KS",Jun-20,9.0 
20,063,"Gove County, KS",Jun-20,3.0 
20,065,"Graham County, KS",Jun-20,5.6 
20,067,"Grant County, KS",Jun-20,4.9 
20,069,"Gray County, KS",Jun-20,2.2 
20,071,"Greeley County, KS",Jun-20,2.1 
20,073,"Greenwood County, KS",Jun-20,6.2 
20,075,"Hamilton County, KS",Jun-20,1.9 
20,077,"Harper County, KS",Jun-20,5.6 
20,079,"Harvey County, KS",Jun-20,6.5 
20,081,"Haskell County, KS",Jun-20,2.8 
20,083,"Hodgeman County, KS",Jun-20,2.9 
20,085,"Jackson County, KS",Jun-20,7.9 
20,087,"Jefferson County, KS",Jun-20,5.9 
20,089,"Jewell County, KS",Jun-20,4.2 
20,091,"Johnson County, KS",Jun-20,6.8 
20,093,"Kearny County, KS",Jun-20,3.1 
20,095,"Kingman County, KS",Jun-20,5.9 
20,097,"Kiowa County, KS",Jun-20,4.1 
20,099,"Labette County, KS",Jun-20,7.0 
20,101,"Lane County, KS",Jun-20,3.1 
20,103,"Leavenworth County, KS",Jun-20,7.4 
20,105,"Lincoln County, KS",Jun-20,3.1 
20,107,"Linn County, KS",Jun-20,8.4 
20,109,"Logan County, KS",Jun-20,2.6 
20,111,"Lyon County, KS",Jun-20,5.7 
20,113,"McPherson County, KS",Jun-20,4.0 
20,115,"Marion County, KS",Jun-20,4.6 
20,117,"Marshall County, KS",Jun-20,3.6 
20,119,"Meade County, KS",Jun-20,2.9 
20,121,"Miami County, KS",Jun-20,6.2 
20,123,"Mitchell County, KS",Jun-20,3.0 
20,125,"Montgomery County, KS",Jun-20,8.8 
20,127,"Morris County, KS",Jun-20,4.6 
20,129,"Morton County, KS",Jun-20,3.3 
20,131,"Nemaha County, KS",Jun-20,3.4 
20,133,"Neosho County, KS",Jun-20,7.5 
20,135,"Ness County, KS",Jun-20,4.0 
20,137,"Norton County, KS",Jun-20,2.9 
20,139,"Osage County, KS",Jun-20,6.0 
20,141,"Osborne County, KS",Jun-20,3.3 
20,143,"Ottawa County, KS",Jun-20,4.7 
20,145,"Pawnee County, KS",Jun-20,4.1 
20,147,"Phillips County, KS",Jun-20,4.2 
20,149,"Pottawatomie County, KS",Jun-20,6.3 
20,151,"Pratt County, KS",Jun-20,4.6 
20,153,"Rawlins County, KS",Jun-20,2.9 
20,155,"Reno County, KS",Jun-20,6.5 
20,157,"Republic County, KS",Jun-20,4.2 
20,159,"Rice County, KS",Jun-20,4.9 
20,161,"Riley County, KS",Jun-20,7.8 
20,163,"Rooks County, KS",Jun-20,5.0 
20,165,"Rush County, KS",Jun-20,5.0 
20,167,"Russell County, KS",Jun-20,5.4 
20,169,"Saline County, KS",Jun-20,6.9 
20,171,"Scott County, KS",Jun-20,3.2 
20,173,"Sedgwick County, KS",Jun-20,11.5 
20,175,"Seward County, KS",Jun-20,5.5 
20,177,"Shawnee County, KS",Jun-20,7.5 
20,179,"Sheridan County, KS",Jun-20,2.6 
20,181,"Sherman County, KS",Jun-20,3.8 
20,183,"Smith County, KS",Jun-20,2.7 
20,185,"Stafford County, KS",Jun-20,4.3 
20,187,"Stanton County, KS",Jun-20,2.5 
20,189,"Stevens County, KS",Jun-20,3.1 
20,191,"Sumner County, KS",Jun-20,10.4 
20,193,"Thomas County, KS",Jun-20,3.3 
20,195,"Trego County, KS",Jun-20,3.7 
20,197,"Wabaunsee County, KS",Jun-20,5.2 
20,199,"Wallace County, KS",Jun-20,2.1 
20,201,"Washington County, KS",Jun-20,2.7 
20,203,"Wichita County, KS",Jun-20,1.7 
20,205,"Wilson County, KS",Jun-20,8.2 
20,207,"Woodson County, KS",Jun-20,7.4 
20,209,"Wyandotte County, KS",Jun-20,10.3 
21,001,"Adair County, KY",Jun-20,5.2 
21,003,"Allen County, KY",Jun-20,4.3 
21,005,"Anderson County, KY",Jun-20,4.5 
21,007,"Ballard County, KY",Jun-20,4.5 
21,009,"Barren County, KY",Jun-20,5.6 
21,011,"Bath County, KY",Jun-20,5.7 
21,013,"Bell County, KY",Jun-20,5.7 
21,015,"Boone County, KY",Jun-20,4.2 
21,017,"Bourbon County, KY",Jun-20,3.8 
21,019,"Boyd County, KY",Jun-20,6.3 
21,021,"Boyle County, KY",Jun-20,5.6 
21,023,"Bracken County, KY",Jun-20,4.0 
21,025,"Breathitt County, KY",Jun-20,7.6 
21,027,"Breckinridge County, KY",Jun-20,4.9 
21,029,"Bullitt County, KY",Jun-20,4.6 
21,031,"Butler County, KY",Jun-20,4.9 
21,033,"Caldwell County, KY",Jun-20,4.5 
21,035,"Calloway County, KY",Jun-20,4.4 
21,037,"Campbell County, KY",Jun-20,4.3 
21,039,"Carlisle County, KY",Jun-20,3.0 
21,041,"Carroll County, KY",Jun-20,4.7 
21,043,"Carter County, KY",Jun-20,7.1 
21,045,"Casey County, KY",Jun-20,3.9 
21,047,"Christian County, KY",Jun-20,5.7 
21,049,"Clark County, KY",Jun-20,5.0 
21,051,"Clay County, KY",Jun-20,6.0 
21,053,"Clinton County, KY",Jun-20,3.6 
21,055,"Crittenden County, KY",Jun-20,3.7 
21,057,"Cumberland County, KY",Jun-20,3.3 
21,059,"Daviess County, KY",Jun-20,4.3 
21,061,"Edmonson County, KY",Jun-20,5.7 
21,063,"Elliott County, KY",Jun-20,7.1 
21,065,"Estill County, KY",Jun-20,5.7 
21,067,"Fayette County, KY",Jun-20,4.5 
21,069,"Fleming County, KY",Jun-20,5.3 
21,071,"Floyd County, KY",Jun-20,7.2 
21,073,"Franklin County, KY",Jun-20,4.9 
21,075,"Fulton County, KY",Jun-20,5.2 
21,077,"Gallatin County, KY",Jun-20,4.4 
21,079,"Garrard County, KY",Jun-20,4.6 
21,081,"Grant County, KY",Jun-20,5.0 
21,083,"Graves County, KY",Jun-20,4.4 
21,085,"Grayson County, KY",Jun-20,5.0 
21,087,"Green County, KY",Jun-20,3.9 
21,089,"Greenup County, KY",Jun-20,6.6 
21,091,"Hancock County, KY",Jun-20,3.8 
21,093,"Hardin County, KY",Jun-20,5.2 
21,095,"Harlan County, KY",Jun-20,9.1 
21,097,"Harrison County, KY",Jun-20,3.8 
21,099,"Hart County, KY",Jun-20,4.2 
21,101,"Henderson County, KY",Jun-20,4.0 
21,103,"Henry County, KY",Jun-20,4.1 
21,105,"Hickman County, KY",Jun-20,3.7 
21,107,"Hopkins County, KY",Jun-20,6.0 
21,109,"Jackson County, KY",Jun-20,6.3 
21,111,"Jefferson County, KY",Jun-20,5.3 
21,113,"Jessamine County, KY",Jun-20,4.3 
21,115,"Johnson County, KY",Jun-20,6.4 
21,117,"Kenton County, KY",Jun-20,4.5 
21,119,"Knott County, KY",Jun-20,6.4 
21,121,"Knox County, KY",Jun-20,6.6 
21,123,"Larue County, KY",Jun-20,5.0 
21,125,"Laurel County, KY",Jun-20,5.0 
21,127,"Lawrence County, KY",Jun-20,6.1 
21,129,"Lee County, KY",Jun-20,5.4 
21,131,"Leslie County, KY",Jun-20,7.7 
21,133,"Letcher County, KY",Jun-20,7.6 
21,135,"Lewis County, KY",Jun-20,6.8 
21,137,"Lincoln County, KY",Jun-20,5.8 
21,139,"Livingston County, KY",Jun-20,5.3 
21,141,"Logan County, KY",Jun-20,3.9 
21,143,"Lyon County, KY",Jun-20,3.6 
21,145,"McCracken County, KY",Jun-20,5.4 
21,147,"McCreary County, KY",Jun-20,5.4 
21,149,"McLean County, KY",Jun-20,3.9 
21,151,"Madison County, KY",Jun-20,4.8 
21,153,"Magoffin County, KY",Jun-20,11.8 
21,155,"Marion County, KY",Jun-20,4.6 
21,157,"Marshall County, KY",Jun-20,4.2 
21,159,"Martin County, KY",Jun-20,8.3 
21,161,"Mason County, KY",Jun-20,5.5 
21,163,"Meade County, KY",Jun-20,4.9 
21,165,"Menifee County, KY",Jun-20,5.6 
21,167,"Mercer County, KY",Jun-20,5.4 
21,169,"Metcalfe County, KY",Jun-20,5.1 
21,171,"Monroe County, KY",Jun-20,3.5 
21,173,"Montgomery County, KY",Jun-20,5.5 
21,175,"Morgan County, KY",Jun-20,4.7 
21,177,"Muhlenberg County, KY",Jun-20,6.2 
21,179,"Nelson County, KY",Jun-20,4.8 
21,181,"Nicholas County, KY",Jun-20,4.6 
21,183,"Ohio County, KY",Jun-20,4.8 
21,185,"Oldham County, KY",Jun-20,3.7 
21,187,"Owen County, KY",Jun-20,4.7 
21,189,"Owsley County, KY",Jun-20,5.2 
21,191,"Pendleton County, KY",Jun-20,3.4 
21,193,"Perry County, KY",Jun-20,7.1 
21,195,"Pike County, KY",Jun-20,6.8 
21,197,"Powell County, KY",Jun-20,5.4 
21,199,"Pulaski County, KY",Jun-20,5.4 
21,201,"Robertson County, KY",Jun-20,3.7 
